GEOID,NAME,variable,estimate,moe
17123,"Marshall County, Illinois",B25007_001,4922,167
17123,"Marshall County, Illinois",B25007_002,3967,148
17123,"Marshall County, Illinois",B25024_001,5919,54
17123,"Marshall County, Illinois",B25024_002,5296,116
17123,"Marshall County, Illinois",B25024_003,85,34
17123,"Marshall County, Illinois",B25077_001,105700,5087
17125,"Mason County, Illinois",B01001H_001,13002,19
17125,"Mason County, Illinois",B01002_001,45.4,0.3
17125,"Mason County, Illinois",B02001_001,13486,NA
17125,"Mason County, Illinois",B02001_002,13089,46
17125,"Mason County, Illinois",B07001_017,11934,287
17125,"Mason County, Illinois",B07011_001,27891,1665
17125,"Mason County, Illinois",B15003_001,9785,37
17125,"Mason County, Illinois",B15003_017,3271,241
17125,"Mason County, Illinois",B15003_018,655,105
17125,"Mason County, Illinois",B15003_019,840,130
17125,"Mason County, Illinois",B15003_020,1273,206
17125,"Mason County, Illinois",B15003_021,1064,176
17125,"Mason County, Illinois",B15003_022,1130,169
17125,"Mason County, Illinois",B15003_023,432,104
17125,"Mason County, Illinois",B15003_024,49,29
17125,"Mason County, Illinois",B15003_025,5,6
17125,"Mason County, Illinois",B17001_001,13285,66
17125,"Mason County, Illinois",B19301_001,30144,1613
17125,"Mason County, Illinois",B25002_001,7026,62
17125,"Mason County, Illinois",B25002_003,1109,164
17125,"Mason County, Illinois",B25007_001,5917,178
17125,"Mason County, Illinois",B25007_002,4587,198
17125,"Mason County, Illinois",B25024_001,7026,62
17125,"Mason County, Illinois",B25024_002,6122,148
17125,"Mason County, Illinois",B25024_003,50,48
17125,"Mason County, Illinois",B25077_001,87600,4808
17127,"Massac County, Illinois",B01001H_001,12282,64
17127,"Massac County, Illinois",B01002_001,43.7,0.4
17127,"Massac County, Illinois",B02001_001,14041,NA
17127,"Massac County, Illinois",B02001_002,12708,64
17127,"Massac County, Illinois",B07001_017,12860,289
17127,"Massac County, Illinois",B07011_001,24547,2032
17127,"Massac County, Illinois",B15003_001,10064,101
17127,"Massac County, Illinois",B15003_017,3084,337
17127,"Massac County, Illinois",B15003_018,504,134
17127,"Massac County, Illinois",B15003_019,879,162
17127,"Massac County, Illinois",B15003_020,1793,269
17127,"Massac County, Illinois",B15003_021,1284,223
17127,"Massac County, Illinois",B15003_022,1002,183
17127,"Massac County, Illinois",B15003_023,314,112
17127,"Massac County, Illinois",B15003_024,40,31
17127,"Massac County, Illinois",B15003_025,28,26
17127,"Massac County, Illinois",B17001_001,13687,124
17127,"Massac County, Illinois",B19301_001,24624,1208
17127,"Massac County, Illinois",B25002_001,7099,49
17127,"Massac County, Illinois",B25002_003,1480,268
17127,"Massac County, Illinois",B25007_001,5619,280
17127,"Massac County, Illinois",B25007_002,4330,256
17127,"Massac County, Illinois",B25024_001,7099,49
17127,"Massac County, Illinois",B25024_002,5182,231
17127,"Massac County, Illinois",B25024_003,111,72
17127,"Massac County, Illinois",B25077_001,88500,4798
17129,"Menard County, Illinois",B01001H_001,11702,10
17129,"Menard County, Illinois",B01002_001,43.4,0.8
17129,"Menard County, Illinois",B02001_001,12261,NA
17129,"Menard County, Illinois",B02001_002,11877,28
17129,"Menard County, Illinois",B07001_017,11109,220
17129,"Menard County, Illinois",B07011_001,41068,1968
17129,"Menard County, Illinois",B15003_001,8667,63
17129,"Menard County, Illinois",B15003_017,2710,246
17129,"Menard County, Illinois",B15003_018,312,83
17129,"Menard County, Illinois",B15003_019,879,129
17129,"Menard County, Illinois",B15003_020,1298,179
17129,"Menard County, Illinois",B15003_021,1040,166
17129,"Menard County, Illinois",B15003_022,1245,189
17129,"Menard County, Illinois",B15003_023,587,133
17129,"Menard County, Illinois",B15003_024,119,57
17129,"Menard County, Illinois",B15003_025,65,43
17129,"Menard County, Illinois",B17001_001,12107,105
17129,"Menard County, Illinois",B19301_001,39221,4346
17129,"Menard County, Illinois",B25002_001,5737,53
17129,"Menard County, Illinois",B25002_003,526,120
17129,"Menard County, Illinois",B25007_001,5211,126
17129,"Menard County, Illinois",B25007_002,4098,161
17129,"Menard County, Illinois",B25024_001,5737,53
17129,"Menard County, Illinois",B25024_002,5059,131
17129,"Menard County, Illinois",B25024_003,96,69
17129,"Menard County, Illinois",B25077_001,151900,9192
17131,"Mercer County, Illinois",B01001H_001,14708,30
17131,"Mercer County, Illinois",B01002_001,44.8,0.3
17131,"Mercer County, Illinois",B02001_001,15503,NA
17131,"Mercer County, Illinois",B02001_002,14943,58
17131,"Mercer County, Illinois",B07001_017,14020,276
17131,"Mercer County, Illinois",B07011_001,31169,1172
17131,"Mercer County, Illinois",B15003_001,11108,52
17131,"Mercer County, Illinois",B15003_017,3751,255
17131,"Mercer County, Illinois",B15003_018,721,161
17131,"Mercer County, Illinois",B15003_019,998,145
17131,"Mercer County, Illinois",B15003_020,1668,220
17131,"Mercer County, Illinois",B15003_021,1111,180
17131,"Mercer County, Illinois",B15003_022,1287,171
17131,"Mercer County, Illinois",B15003_023,590,110
17131,"Mercer County, Illinois",B15003_024,90,39
17131,"Mercer County, Illinois",B15003_025,28,26
17131,"Mercer County, Illinois",B17001_001,15245,128
17131,"Mercer County, Illinois",B19301_001,30493,1554
17131,"Mercer County, Illinois",B25002_001,7431,75
17131,"Mercer County, Illinois",B25002_003,954,165
17131,"Mercer County, Illinois",B25007_001,6477,178
17131,"Mercer County, Illinois",B25007_002,5098,182
17131,"Mercer County, Illinois",B25024_001,7431,75
17131,"Mercer County, Illinois",B25024_002,6423,180
17131,"Mercer County, Illinois",B25024_003,73,32
17131,"Mercer County, Illinois",B25077_001,111000,5602
17133,"Monroe County, Illinois",B01001H_001,33156,40
17133,"Monroe County, Illinois",B01002_001,42.3,0.6
17133,"Monroe County, Illinois",B02001_001,34444,NA
17133,"Monroe County, Illinois",B02001_002,33570,111
17133,"Monroe County, Illinois",B07001_017,31179,725
17133,"Monroe County, Illinois",B07011_001,42899,2508
17133,"Monroe County, Illinois",B15003_001,24447,41
17133,"Monroe County, Illinois",B15003_017,5640,414
17133,"Monroe County, Illinois",B15003_018,787,200
17133,"Monroe County, Illinois",B15003_019,2092,327
17133,"Monroe County, Illinois",B15003_020,3708,449
17133,"Monroe County, Illinois",B15003_021,2258,360
17133,"Monroe County, Illinois",B15003_022,5602,452
17133,"Monroe County, Illinois",B15003_023,2653,411
17133,"Monroe County, Illinois",B15003_024,388,147
17133,"Monroe County, Illinois",B15003_025,295,104
17133,"Monroe County, Illinois",B17001_001,34122,115
17133,"Monroe County, Illinois",B19301_001,43435,2093
17133,"Monroe County, Illinois",B25002_001,14333,42
17133,"Monroe County, Illinois",B25002_003,757,210
17133,"Monroe County, Illinois",B25007_001,13576,216
17133,"Monroe County, Illinois",B25007_002,11526,304
17133,"Monroe County, Illinois",B25024_001,14333,42
17133,"Monroe County, Illinois",B25024_002,12142,278
17133,"Monroe County, Illinois",B25024_003,491,143
17133,"Monroe County, Illinois",B25077_001,220600,7638
17135,"Montgomery County, Illinois",B01001H_001,26502,120
17135,"Montgomery County, Illinois",B01002_001,43,0.4
17135,"Montgomery County, Illinois",B02001_001,28598,NA
17135,"Montgomery County, Illinois",B02001_002,26863,141
17135,"Montgomery County, Illinois",B07001_017,24413,687
17135,"Montgomery County, Illinois",B07011_001,29000,2368
17135,"Montgomery County, Illinois",B15003_001,20836,274
17135,"Montgomery County, Illinois",B15003_017,6898,372
17135,"Montgomery County, Illinois",B15003_018,1350,338
17135,"Montgomery County, Illinois",B15003_019,1505,183
17135,"Montgomery County, Illinois",B15003_020,2983,324
17135,"Montgomery County, Illinois",B15003_021,1838,294
17135,"Montgomery County, Illinois",B15003_022,2361,296
17135,"Montgomery County, Illinois",B15003_023,1185,226
17135,"Montgomery County, Illinois",B15003_024,146,56
17135,"Montgomery County, Illinois",B15003_025,81,45
17135,"Montgomery County, Illinois",B17001_001,25633,1014
17135,"Montgomery County, Illinois",B19301_001,27510,1772
17135,"Montgomery County, Illinois",B25002_001,13122,484
17135,"Montgomery County, Illinois",B25002_003,1503,253
17135,"Montgomery County, Illinois",B25007_001,11619,549
17135,"Montgomery County, Illinois",B25007_002,8875,393
17135,"Montgomery County, Illinois",B25024_001,13122,484
17135,"Montgomery County, Illinois",B25024_002,11015,458
17135,"Montgomery County, Illinois",B25024_003,108,74
17135,"Montgomery County, Illinois",B25077_001,90300,4444
17137,"Morgan County, Illinois",B01001H_001,29872,61
17137,"Morgan County, Illinois",B01002_001,40.9,0.6
17137,"Morgan County, Illinois",B02001_001,34012,NA
17137,"Morgan County, Illinois",B02001_002,30284,156
17137,"Morgan County, Illinois",B07001_017,28731,542
17137,"Morgan County, Illinois",B07011_001,28341,1779
17137,"Morgan County, Illinois",B15003_001,23741,172
17137,"Morgan County, Illinois",B15003_017,8203,561
17137,"Morgan County, Illinois",B15003_018,1226,221
17137,"Morgan County, Illinois",B15003_019,2074,276
17137,"Morgan County, Illinois",B15003_020,3262,399
17137,"Morgan County, Illinois",B15003_021,1820,275
17137,"Morgan County, Illinois",B15003_022,3146,316
17137,"Morgan County, Illinois",B15003_023,1137,210
17137,"Morgan County, Illinois",B15003_024,311,130
17137,"Morgan County, Illinois",B15003_025,143,77
17137,"Morgan County, Illinois",B17001_001,30932,318
17137,"Morgan County, Illinois",B19301_001,29047,1509
17137,"Morgan County, Illinois",B25002_001,15467,156
17137,"Morgan County, Illinois",B25002_003,1907,249
17137,"Morgan County, Illinois",B25007_001,13560,303
17137,"Morgan County, Illinois",B25007_002,9422,318
17137,"Morgan County, Illinois",B25024_001,15467,156
17137,"Morgan County, Illinois",B25024_002,11575,361
17137,"Morgan County, Illinois",B25024_003,257,124
17137,"Morgan County, Illinois",B25077_001,109700,4214
17139,"Moultrie County, Illinois",B01001H_001,14045,3
17139,"Moultrie County, Illinois",B01002_001,40.6,0.6
17139,"Moultrie County, Illinois",B02001_001,14557,NA
17139,"Moultrie County, Illinois",B02001_002,14168,62
17139,"Moultrie County, Illinois",B07001_017,12812,356
17139,"Moultrie County, Illinois",B07011_001,33638,2126
17139,"Moultrie County, Illinois",B15003_001,9817,28
17139,"Moultrie County, Illinois",B15003_017,2887,290
17139,"Moultrie County, Illinois",B15003_018,515,120
17139,"Moultrie County, Illinois",B15003_019,746,119
17139,"Moultrie County, Illinois",B15003_020,1323,207
17139,"Moultrie County, Illinois",B15003_021,961,150
17139,"Moultrie County, Illinois",B15003_022,1347,227
17139,"Moultrie County, Illinois",B15003_023,535,117
17139,"Moultrie County, Illinois",B15003_024,56,40
17139,"Moultrie County, Illinois",B15003_025,76,49
17139,"Moultrie County, Illinois",B17001_001,14264,152
17139,"Moultrie County, Illinois",B19301_001,30734,1797
17139,"Moultrie County, Illinois",B25002_001,6513,90
17139,"Moultrie County, Illinois",B25002_003,470,129
17139,"Moultrie County, Illinois",B25007_001,6043,153
17139,"Moultrie County, Illinois",B25007_002,4604,210
17139,"Moultrie County, Illinois",B25024_001,6513,90
17139,"Moultrie County, Illinois",B25024_002,5481,150
17139,"Moultrie County, Illinois",B25024_003,135,66
17139,"Moultrie County, Illinois",B25077_001,108300,6373
17141,"Ogle County, Illinois",B01001H_001,43613,206
17141,"Ogle County, Illinois",B01002_001,42.5,0.4
17141,"Ogle County, Illinois",B02001_001,50793,NA
17141,"Ogle County, Illinois",B02001_002,47026,486
17141,"Ogle County, Illinois",B07001_017,43457,766
17141,"Ogle County, Illinois",B07011_001,32094,825
17141,"Ogle County, Illinois",B15003_001,35492,51
17141,"Ogle County, Illinois",B15003_017,10302,635
17141,"Ogle County, Illinois",B15003_018,1771,252
17141,"Ogle County, Illinois",B15003_019,2700,373
17141,"Ogle County, Illinois",B15003_020,5568,492
17141,"Ogle County, Illinois",B15003_021,4026,436
17141,"Ogle County, Illinois",B15003_022,5032,457
17141,"Ogle County, Illinois",B15003_023,2262,279
17141,"Ogle County, Illinois",B15003_024,199,83
17141,"Ogle County, Illinois",B15003_025,231,96
17141,"Ogle County, Illinois",B17001_001,49978,201
17141,"Ogle County, Illinois",B19301_001,31974,1010
17141,"Ogle County, Illinois",B25002_001,22687,87
17141,"Ogle County, Illinois",B25002_003,1720,304
17141,"Ogle County, Illinois",B25007_001,20967,319
17141,"Ogle County, Illinois",B25007_002,15070,465
17141,"Ogle County, Illinois",B25024_001,22687,87
17141,"Ogle County, Illinois",B25024_002,18097,431
17141,"Ogle County, Illinois",B25024_003,549,164
17141,"Ogle County, Illinois",B25077_001,150400,4136
17143,"Peoria County, Illinois",B01001H_001,125366,237
17143,"Peoria County, Illinois",B01002_001,37.6,0.2
17143,"Peoria County, Illinois",B02001_001,181111,NA
17143,"Peoria County, Illinois",B02001_002,130441,657
17143,"Peoria County, Illinois",B07001_017,156903,1548
17143,"Peoria County, Illinois",B07011_001,30847,603
17143,"Peoria County, Illinois",B15003_001,121992,22
17143,"Peoria County, Illinois",B15003_017,29242,1155
17143,"Peoria County, Illinois",B15003_018,5180,622
17143,"Peoria County, Illinois",B15003_019,9608,647
17143,"Peoria County, Illinois",B15003_020,18543,1042
17143,"Peoria County, Illinois",B15003_021,11486,672
17143,"Peoria County, Illinois",B15003_022,23312,1024
17143,"Peoria County, Illinois",B15003_023,10623,682
17143,"Peoria County, Illinois",B15003_024,2484,334
17143,"Peoria County, Illinois",B15003_025,1516,296
17143,"Peoria County, Illinois",B17001_001,175976,442
17143,"Peoria County, Illinois",B19301_001,32371,820
17143,"Peoria County, Illinois",B25002_001,83680,229
17143,"Peoria County, Illinois",B25002_003,10161,730
17143,"Peoria County, Illinois",B25007_001,73519,780
17143,"Peoria County, Illinois",B25007_002,47855,969
17143,"Peoria County, Illinois",B25024_001,83680,229
17143,"Peoria County, Illinois",B25024_002,60214,930
17143,"Peoria County, Illinois",B25024_003,2736,406
17143,"Peoria County, Illinois",B25077_001,130700,3221
17145,"Perry County, Illinois",B01001H_001,18099,22
17145,"Perry County, Illinois",B01002_001,41.9,0.8
17145,"Perry County, Illinois",B02001_001,21092,NA
17145,"Perry County, Illinois",B02001_002,18455,76
17145,"Perry County, Illinois",B07001_017,18398,452
17145,"Perry County, Illinois",B07011_001,29118,1912
17145,"Perry County, Illinois",B15003_001,15264,136
17145,"Perry County, Illinois",B15003_017,4118,356
17145,"Perry County, Illinois",B15003_018,1512,251
17145,"Perry County, Illinois",B15003_019,1416,238
17145,"Perry County, Illinois",B15003_020,2104,327
17145,"Perry County, Illinois",B15003_021,1780,252
17145,"Perry County, Illinois",B15003_022,1286,245
17145,"Perry County, Illinois",B15003_023,414,112
17145,"Perry County, Illinois",B15003_024,22,29
17145,"Perry County, Illinois",B15003_025,55,49
17145,"Perry County, Illinois",B17001_001,18340,251
17145,"Perry County, Illinois",B19301_001,24442,1074
17145,"Perry County, Illinois",B25002_001,9634,118
17145,"Perry County, Illinois",B25002_003,1130,203
17145,"Perry County, Illinois",B25007_001,8504,214
17145,"Perry County, Illinois",B25007_002,6271,306
17145,"Perry County, Illinois",B25024_001,9634,118
17145,"Perry County, Illinois",B25024_002,7196,275
17145,"Perry County, Illinois",B25024_003,7,9
17145,"Perry County, Illinois",B25077_001,85700,4963
17147,"Piatt County, Illinois",B01001H_001,15746,54
17147,"Piatt County, Illinois",B01002_001,42.1,0.7
17147,"Piatt County, Illinois",B02001_001,16412,NA
17147,"Piatt County, Illinois",B02001_002,15877,82
17147,"Piatt County, Illinois",B07001_017,14653,348
17147,"Piatt County, Illinois",B07011_001,37571,2014
17147,"Piatt County, Illinois",B15003_001,11579,65
17147,"Piatt County, Illinois",B15003_017,3297,319
17147,"Piatt County, Illinois",B15003_018,552,126
17147,"Piatt County, Illinois",B15003_019,682,123
17147,"Piatt County, Illinois",B15003_020,1478,199
17147,"Piatt County, Illinois",B15003_021,1399,194
17147,"Piatt County, Illinois",B15003_022,2303,317
17147,"Piatt County, Illinois",B15003_023,869,184
17147,"Piatt County, Illinois",B15003_024,119,66
17147,"Piatt County, Illinois",B15003_025,162,83
17147,"Piatt County, Illinois",B17001_001,16348,22
17147,"Piatt County, Illinois",B19301_001,34674,1877
17147,"Piatt County, Illinois",B25002_001,7435,34
17147,"Piatt County, Illinois",B25002_003,680,173
17147,"Piatt County, Illinois",B25007_001,6755,174
17147,"Piatt County, Illinois",B25007_002,5561,205
17147,"Piatt County, Illinois",B25024_001,7435,34
17147,"Piatt County, Illinois",B25024_002,6320,195
17147,"Piatt County, Illinois",B25024_003,273,134
17147,"Piatt County, Illinois",B25077_001,143000,8358
17149,"Pike County, Illinois",B01001H_001,14865,67
17149,"Pike County, Illinois",B01002_001,42.2,0.7
17149,"Pike County, Illinois",B02001_001,15571,NA
17149,"Pike County, Illinois",B02001_002,15023,70
17149,"Pike County, Illinois",B07001_017,13605,355
17149,"Pike County, Illinois",B07011_001,27095,2286
17149,"Pike County, Illinois",B15003_001,10890,54
17149,"Pike County, Illinois",B15003_017,3973,273
17149,"Pike County, Illinois",B15003_018,502,102
17149,"Pike County, Illinois",B15003_019,1086,166
17149,"Pike County, Illinois",B15003_020,1565,156
17149,"Pike County, Illinois",B15003_021,946,160
17149,"Pike County, Illinois",B15003_022,1147,166
17149,"Pike County, Illinois",B15003_023,395,92
17149,"Pike County, Illinois",B15003_024,119,59
17149,"Pike County, Illinois",B15003_025,33,39
17149,"Pike County, Illinois",B17001_001,15042,172
17149,"Pike County, Illinois",B19301_001,26185,1323
17149,"Pike County, Illinois",B25002_001,7999,62
17149,"Pike County, Illinois",B25002_003,1741,169
17149,"Pike County, Illinois",B25007_001,6258,178
17149,"Pike County, Illinois",B25007_002,4968,190
17149,"Pike County, Illinois",B25024_001,7999,62
17149,"Pike County, Illinois",B25024_002,6678,176
17149,"Pike County, Illinois",B25024_003,13,11
17149,"Pike County, Illinois",B25077_001,83500,4583
17151,"Pope County, Illinois",B01001H_001,3736,50
17151,"Pope County, Illinois",B01002_001,56.8,3
17151,"Pope County, Illinois",B02001_001,4177,NA
17151,"Pope County, Illinois",B02001_002,3861,47
17151,"Pope County, Illinois",B07001_017,3507,259
17151,"Pope County, Illinois",B07011_001,24922,4969
17151,"Pope County, Illinois",B15003_001,3385,108
17151,"Pope County, Illinois",B15003_017,1292,208
17151,"Pope County, Illinois",B15003_018,197,55
17151,"Pope County, Illinois",B15003_019,353,143
17151,"Pope County, Illinois",B15003_020,380,116
17151,"Pope County, Illinois",B15003_021,224,76
17151,"Pope County, Illinois",B15003_022,365,174
17151,"Pope County, Illinois",B15003_023,152,79
17151,"Pope County, Illinois",B15003_024,43,44
17151,"Pope County, Illinois",B15003_025,0,12
17151,"Pope County, Illinois",B17001_001,4019,46
17151,"Pope County, Illinois",B19301_001,22690,2973
17151,"Pope County, Illinois",B25002_001,2644,116
17151,"Pope County, Illinois",B25002_003,1026,117
17151,"Pope County, Illinois",B25007_001,1618,140
17151,"Pope County, Illinois",B25007_002,1286,138
17151,"Pope County, Illinois",B25024_001,2644,116
17151,"Pope County, Illinois",B25024_002,1966,139
17151,"Pope County, Illinois",B25024_003,12,15
17151,"Pope County, Illinois",B25077_001,114600,23773
17153,"Pulaski County, Illinois",B01001H_001,3447,16
17153,"Pulaski County, Illinois",B01002_001,45.5,1.8
17153,"Pulaski County, Illinois",B02001_001,5414,NA
17153,"Pulaski County, Illinois",B02001_002,3559,21
17153,"Pulaski County, Illinois",B07001_017,4848,216
17153,"Pulaski County, Illinois",B07011_001,22753,2168
17153,"Pulaski County, Illinois",B15003_001,3840,42
17153,"Pulaski County, Illinois",B15003_017,1294,155
17153,"Pulaski County, Illinois",B15003_018,237,54
17153,"Pulaski County, Illinois",B15003_019,453,122
17153,"Pulaski County, Illinois",B15003_020,665,111
17153,"Pulaski County, Illinois",B15003_021,343,78
17153,"Pulaski County, Illinois",B15003_022,256,95
17153,"Pulaski County, Illinois",B15003_023,116,44
17153,"Pulaski County, Illinois",B15003_024,63,68
17153,"Pulaski County, Illinois",B15003_025,15,20
17153,"Pulaski County, Illinois",B17001_001,5335,57
17153,"Pulaski County, Illinois",B19301_001,20898,1824
17153,"Pulaski County, Illinois",B25002_001,3163,37
17153,"Pulaski County, Illinois",B25002_003,1113,128
17153,"Pulaski County, Illinois",B25007_001,2050,140
17153,"Pulaski County, Illinois",B25007_002,1529,125
17153,"Pulaski County, Illinois",B25024_001,3163,37
17153,"Pulaski County, Illinois",B25024_002,2225,97
17153,"Pulaski County, Illinois",B25024_003,22,19
17153,"Pulaski County, Illinois",B25077_001,61300,8592
17155,"Putnam County, Illinois",B01001H_001,5246,17
17155,"Putnam County, Illinois",B01002_001,47.3,0.8
17155,"Putnam County, Illinois",B02001_001,5720,NA
17155,"Putnam County, Illinois",B02001_002,5494,38
17155,"Putnam County, Illinois",B07001_017,5105,113
17155,"Putnam County, Illinois",B07011_001,32649,1388
17155,"Putnam County, Illinois",B15003_001,4205,36
17155,"Putnam County, Illinois",B15003_017,1354,109
17155,"Putnam County, Illinois",B15003_018,195,56
17155,"Putnam County, Illinois",B15003_019,418,65
17155,"Putnam County, Illinois",B15003_020,647,96
17155,"Putnam County, Illinois",B15003_021,490,99
17155,"Putnam County, Illinois",B15003_022,503,85
17155,"Putnam County, Illinois",B15003_023,237,55
17155,"Putnam County, Illinois",B15003_024,47,29
17155,"Putnam County, Illinois",B15003_025,20,14
17155,"Putnam County, Illinois",B17001_001,5702,14
17155,"Putnam County, Illinois",B19301_001,32902,1710
17155,"Putnam County, Illinois",B25002_001,3170,18
17155,"Putnam County, Illinois",B25002_003,735,150
17155,"Putnam County, Illinois",B25007_001,2435,153
17155,"Putnam County, Illinois",B25007_002,1976,111
17155,"Putnam County, Illinois",B25024_001,3170,18
17155,"Putnam County, Illinois",B25024_002,2746,88
17155,"Putnam County, Illinois",B25024_003,4,6
17155,"Putnam County, Illinois",B25077_001,134800,8317
17157,"Randolph County, Illinois",B01001H_001,27063,22
17157,"Randolph County, Illinois",B01002_001,42.2,0.6
17157,"Randolph County, Illinois",B02001_001,31973,NA
17157,"Randolph County, Illinois",B02001_002,27644,153
17157,"Randolph County, Illinois",B07001_017,27175,608
17157,"Randolph County, Illinois",B07011_001,30458,1257
17157,"Randolph County, Illinois",B15003_001,23242,243
17157,"Randolph County, Illinois",B15003_017,7251,388
17157,"Randolph County, Illinois",B15003_018,1735,224
17157,"Randolph County, Illinois",B15003_019,2305,296
17157,"Randolph County, Illinois",B15003_020,3486,389
17157,"Randolph County, Illinois",B15003_021,1927,235
17157,"Randolph County, Illinois",B15003_022,1818,257
17157,"Randolph County, Illinois",B15003_023,823,200
17157,"Randolph County, Illinois",B15003_024,217,76
17157,"Randolph County, Illinois",B15003_025,147,81
17157,"Randolph County, Illinois",B17001_001,28251,314
17157,"Randolph County, Illinois",B19301_001,27206,1385
17157,"Randolph County, Illinois",B25002_001,13951,156
17157,"Randolph County, Illinois",B25002_003,1904,247
17157,"Randolph County, Illinois",B25007_001,12047,278
17157,"Randolph County, Illinois",B25007_002,8848,275
17157,"Randolph County, Illinois",B25024_001,13951,156
17157,"Randolph County, Illinois",B25024_002,10444,321
17157,"Randolph County, Illinois",B25024_003,154,66
17157,"Randolph County, Illinois",B25077_001,110900,5376
17159,"Richland County, Illinois",B01001H_001,14843,80
17159,"Richland County, Illinois",B01002_001,42.5,1.1
17159,"Richland County, Illinois",B02001_001,15677,NA
17159,"Richland County, Illinois",B02001_002,15011,157
17159,"Richland County, Illinois",B07001_017,13459,454
17159,"Richland County, Illinois",B07011_001,29761,2395
17159,"Richland County, Illinois",B15003_001,10968,86
17159,"Richland County, Illinois",B15003_017,2561,277
17159,"Richland County, Illinois",B15003_018,619,182
17159,"Richland County, Illinois",B15003_019,1085,167
17159,"Richland County, Illinois",B15003_020,1600,216
17159,"Richland County, Illinois",B15003_021,1813,270
17159,"Richland County, Illinois",B15003_022,1536,223
17159,"Richland County, Illinois",B15003_023,635,137
17159,"Richland County, Illinois",B15003_024,89,45
17159,"Richland County, Illinois",B15003_025,39,32
17159,"Richland County, Illinois",B17001_001,15401,141
17159,"Richland County, Illinois",B19301_001,28457,1649
17159,"Richland County, Illinois",B25002_001,7525,61
17159,"Richland County, Illinois",B25002_003,998,199
17159,"Richland County, Illinois",B25007_001,6527,204
17159,"Richland County, Illinois",B25007_002,4776,220
17159,"Richland County, Illinois",B25024_001,7525,61
17159,"Richland County, Illinois",B25024_002,5989,218
17159,"Richland County, Illinois",B25024_003,57,36
17159,"Richland County, Illinois",B25077_001,88800,4628
17161,"Rock Island County, Illinois",B01001H_001,101660,76
17161,"Rock Island County, Illinois",B01002_001,40.1,0.3
17161,"Rock Island County, Illinois",B02001_001,142801,NA
17161,"Rock Island County, Illinois",B02001_002,112117,682
17161,"Rock Island County, Illinois",B07001_017,120762,1205
17161,"Rock Island County, Illinois",B07011_001,31381,588
17161,"Rock Island County, Illinois",B15003_001,98374,108
17161,"Rock Island County, Illinois",B15003_017,24035,1130
17161,"Rock Island County, Illinois",B15003_018,4635,436
17161,"Rock Island County, Illinois",B15003_019,9493,700
17161,"Rock Island County, Illinois",B15003_020,15574,860
17161,"Rock Island County, Illinois",B15003_021,10268,684
17161,"Rock Island County, Illinois",B15003_022,15085,826
17161,"Rock Island County, Illinois",B15003_023,6571,579
17161,"Rock Island County, Illinois",B15003_024,1078,204
17161,"Rock Island County, Illinois",B15003_025,676,169
17161,"Rock Island County, Illinois",B17001_001,137890,407
17161,"Rock Island County, Illinois",B19301_001,30380,657
17161,"Rock Island County, Illinois",B25002_001,66183,191
17161,"Rock Island County, Illinois",B25002_003,5576,527
17161,"Rock Island County, Illinois",B25007_001,60607,546
17161,"Rock Island County, Illinois",B25007_002,41169,707
17161,"Rock Island County, Illinois",B25024_001,66183,191
17161,"Rock Island County, Illinois",B25024_002,46671,775
17161,"Rock Island County, Illinois",B25024_003,2792,360
17161,"Rock Island County, Illinois",B25077_001,123100,2055
17163,"St. Clair County, Illinois",B01001H_001,159367,704
17163,"St. Clair County, Illinois",B01002_001,39.1,0.3
17163,"St. Clair County, Illinois",B02001_001,261186,NA
17163,"St. Clair County, Illinois",B02001_002,165015,977
17163,"St. Clair County, Illinois",B07001_017,225396,2352
17163,"St. Clair County, Illinois",B07011_001,31199,623
17163,"St. Clair County, Illinois",B15003_001,178199,133
17163,"St. Clair County, Illinois",B15003_017,40297,1621
17163,"St. Clair County, Illinois",B15003_018,9253,797
17163,"St. Clair County, Illinois",B15003_019,15491,1205
17163,"St. Clair County, Illinois",B15003_020,28173,1606
17163,"St. Clair County, Illinois",B15003_021,18443,1041
17163,"St. Clair County, Illinois",B15003_022,30351,1410
17163,"St. Clair County, Illinois",B15003_023,16972,1071
17163,"St. Clair County, Illinois",B15003_024,2875,543
17163,"St. Clair County, Illinois",B15003_025,1542,358
17163,"St. Clair County, Illinois",B17001_001,256679,728
17163,"St. Clair County, Illinois",B19301_001,31511,601
17163,"St. Clair County, Illinois",B25002_001,120618,216
17163,"St. Clair County, Illinois",B25002_003,15987,1025
17163,"St. Clair County, Illinois",B25007_001,104631,1085
17163,"St. Clair County, Illinois",B25007_002,68919,1179
17163,"St. Clair County, Illinois",B25024_001,120618,216
17163,"St. Clair County, Illinois",B25024_002,85582,1161
17163,"St. Clair County, Illinois",B25024_003,4265,485
17163,"St. Clair County, Illinois",B25077_001,134800,3012
17165,"Saline County, Illinois",B01001H_001,21724,12
17165,"Saline County, Illinois",B01002_001,42.2,0.9
17165,"Saline County, Illinois",B02001_001,23735,NA
17165,"Saline County, Illinois",B02001_002,22017,88
17165,"Saline County, Illinois",B07001_017,20536,545
17165,"Saline County, Illinois",B07011_001,26051,1336
17165,"Saline County, Illinois",B15003_001,17031,69
17165,"Saline County, Illinois",B15003_017,3936,339
17165,"Saline County, Illinois",B15003_018,837,190
17165,"Saline County, Illinois",B15003_019,1629,233
17165,"Saline County, Illinois",B15003_020,2859,302
