GEOID,NAME,variable,estimate,moe
27500,"Janesville-Beloit, WI Metro Area",B07011_001,31692,667
27500,"Janesville-Beloit, WI Metro Area",B15003_001,110933,75
27500,"Janesville-Beloit, WI Metro Area",B15003_017,33243,1136
27500,"Janesville-Beloit, WI Metro Area",B15003_018,5122,482
27500,"Janesville-Beloit, WI Metro Area",B15003_019,8854,573
27500,"Janesville-Beloit, WI Metro Area",B15003_020,15506,1045
27500,"Janesville-Beloit, WI Metro Area",B15003_021,12909,772
27500,"Janesville-Beloit, WI Metro Area",B15003_022,17758,1022
27500,"Janesville-Beloit, WI Metro Area",B15003_023,6525,601
27500,"Janesville-Beloit, WI Metro Area",B15003_024,983,211
27500,"Janesville-Beloit, WI Metro Area",B15003_025,822,185
27500,"Janesville-Beloit, WI Metro Area",B17001_001,159131,473
27500,"Janesville-Beloit, WI Metro Area",B19301_001,29924,636
27500,"Janesville-Beloit, WI Metro Area",B25002_001,69278,168
27500,"Janesville-Beloit, WI Metro Area",B25002_003,4041,485
27500,"Janesville-Beloit, WI Metro Area",B25007_001,65237,516
27500,"Janesville-Beloit, WI Metro Area",B25007_002,44625,773
27500,"Janesville-Beloit, WI Metro Area",B25024_001,69278,168
27500,"Janesville-Beloit, WI Metro Area",B25024_002,50518,816
27500,"Janesville-Beloit, WI Metro Area",B25024_003,3333,449
27500,"Janesville-Beloit, WI Metro Area",B25077_001,156800,2491
27530,"Jasper, AL Micro Area",B01001H_001,56327,272
27530,"Jasper, AL Micro Area",B01002_001,42,0.6
27530,"Jasper, AL Micro Area",B02001_001,63802,NA
27530,"Jasper, AL Micro Area",B02001_002,57142,415
27530,"Jasper, AL Micro Area",B07001_017,55545,1039
27530,"Jasper, AL Micro Area",B07011_001,25225,863
27530,"Jasper, AL Micro Area",B15003_001,44630,152
27530,"Jasper, AL Micro Area",B15003_017,12509,885
27530,"Jasper, AL Micro Area",B15003_018,3112,360
27530,"Jasper, AL Micro Area",B15003_019,3834,426
27530,"Jasper, AL Micro Area",B15003_020,6500,633
27530,"Jasper, AL Micro Area",B15003_021,4501,497
27530,"Jasper, AL Micro Area",B15003_022,3768,453
27530,"Jasper, AL Micro Area",B15003_023,1567,289
27530,"Jasper, AL Micro Area",B15003_024,506,181
27530,"Jasper, AL Micro Area",B15003_025,148,63
27530,"Jasper, AL Micro Area",B17001_001,62541,344
27530,"Jasper, AL Micro Area",B19301_001,25330,1433
27530,"Jasper, AL Micro Area",B25002_001,31238,110
27530,"Jasper, AL Micro Area",B25002_003,5798,416
27530,"Jasper, AL Micro Area",B25007_001,25440,444
27530,"Jasper, AL Micro Area",B25007_002,19824,610
27530,"Jasper, AL Micro Area",B25024_001,31238,110
27530,"Jasper, AL Micro Area",B25024_002,19462,692
27530,"Jasper, AL Micro Area",B25024_003,270,123
27530,"Jasper, AL Micro Area",B25077_001,109600,7303
27540,"Jasper, IN Micro Area",B01001H_001,50168,42
27540,"Jasper, IN Micro Area",B01002_001,41.4,0.6
27540,"Jasper, IN Micro Area",B02001_001,54898,NA
27540,"Jasper, IN Micro Area",B02001_002,51704,491
27540,"Jasper, IN Micro Area",B07001_017,48878,841
27540,"Jasper, IN Micro Area",B07011_001,31902,946
27540,"Jasper, IN Micro Area",B15003_001,37606,173
27540,"Jasper, IN Micro Area",B15003_017,13065,702
27540,"Jasper, IN Micro Area",B15003_018,1726,338
27540,"Jasper, IN Micro Area",B15003_019,1678,284
27540,"Jasper, IN Micro Area",B15003_020,4116,469
27540,"Jasper, IN Micro Area",B15003_021,4158,459
27540,"Jasper, IN Micro Area",B15003_022,6317,697
27540,"Jasper, IN Micro Area",B15003_023,2001,361
27540,"Jasper, IN Micro Area",B15003_024,255,98
27540,"Jasper, IN Micro Area",B15003_025,153,75
27540,"Jasper, IN Micro Area",B17001_001,53638,252
27540,"Jasper, IN Micro Area",B19301_001,30768,1509
27540,"Jasper, IN Micro Area",B25002_001,23723,106
27540,"Jasper, IN Micro Area",B25002_003,1738,374
27540,"Jasper, IN Micro Area",B25007_001,21985,389
27540,"Jasper, IN Micro Area",B25007_002,17584,529
27540,"Jasper, IN Micro Area",B25024_001,23723,106
27540,"Jasper, IN Micro Area",B25024_002,19093,446
27540,"Jasper, IN Micro Area",B25024_003,236,118
27540,"Jasper, IN Micro Area",B25077_001,150600,6528
27580,"Jayuya, PR Micro Area",B01001H_001,120,99
27580,"Jayuya, PR Micro Area",B01002_001,40.4,1.4
27580,"Jayuya, PR Micro Area",B02001_001,14239,NA
27580,"Jayuya, PR Micro Area",B02001_002,7302,978
27580,"Jayuya, PR Micro Area",B07001_017,NA,NA
27580,"Jayuya, PR Micro Area",B07011_001,NA,NA
27580,"Jayuya, PR Micro Area",B15003_001,9800,NA
27580,"Jayuya, PR Micro Area",B15003_017,3517,423
27580,"Jayuya, PR Micro Area",B15003_018,173,107
27580,"Jayuya, PR Micro Area",B15003_019,79,66
27580,"Jayuya, PR Micro Area",B15003_020,1248,308
27580,"Jayuya, PR Micro Area",B15003_021,590,213
27580,"Jayuya, PR Micro Area",B15003_022,1419,262
27580,"Jayuya, PR Micro Area",B15003_023,509,172
27580,"Jayuya, PR Micro Area",B15003_024,20,24
27580,"Jayuya, PR Micro Area",B15003_025,54,67
27580,"Jayuya, PR Micro Area",B17001_001,14200,25
27580,"Jayuya, PR Micro Area",B19301_001,7536,754
27580,"Jayuya, PR Micro Area",B25002_001,6204,163
27580,"Jayuya, PR Micro Area",B25002_003,1187,238
27580,"Jayuya, PR Micro Area",B25007_001,5017,248
27580,"Jayuya, PR Micro Area",B25007_002,2907,302
27580,"Jayuya, PR Micro Area",B25024_001,6204,163
27580,"Jayuya, PR Micro Area",B25024_002,5100,280
27580,"Jayuya, PR Micro Area",B25024_003,602,192
27580,"Jayuya, PR Micro Area",B25077_001,94100,4200
27600,"Jefferson, GA Micro Area",B01001H_001,56965,123
27600,"Jefferson, GA Micro Area",B01002_001,38.4,0.5
27600,"Jefferson, GA Micro Area",B02001_001,70467,NA
27600,"Jefferson, GA Micro Area",B02001_002,60046,713
27600,"Jefferson, GA Micro Area",B07001_017,61913,1172
27600,"Jefferson, GA Micro Area",B07011_001,32051,1078
27600,"Jefferson, GA Micro Area",B15003_001,47642,266
27600,"Jefferson, GA Micro Area",B15003_017,11909,929
27600,"Jefferson, GA Micro Area",B15003_018,3380,524
27600,"Jefferson, GA Micro Area",B15003_019,3481,476
27600,"Jefferson, GA Micro Area",B15003_020,6536,659
27600,"Jefferson, GA Micro Area",B15003_021,4173,500
27600,"Jefferson, GA Micro Area",B15003_022,7644,712
27600,"Jefferson, GA Micro Area",B15003_023,2466,352
27600,"Jefferson, GA Micro Area",B15003_024,779,258
27600,"Jefferson, GA Micro Area",B15003_025,289,88
27600,"Jefferson, GA Micro Area",B17001_001,69542,274
27600,"Jefferson, GA Micro Area",B19301_001,29724,1229
27600,"Jefferson, GA Micro Area",B25002_001,26093,95
27600,"Jefferson, GA Micro Area",B25002_003,1825,341
27600,"Jefferson, GA Micro Area",B25007_001,24268,349
27600,"Jefferson, GA Micro Area",B25007_002,19171,548
27600,"Jefferson, GA Micro Area",B25024_001,26093,95
27600,"Jefferson, GA Micro Area",B25024_002,20554,487
27600,"Jefferson, GA Micro Area",B25024_003,141,100
27600,"Jefferson, GA Micro Area",B25077_001,210100,6558
27620,"Jefferson City, MO Metro Area",B01001H_001,130069,231
27620,"Jefferson City, MO Metro Area",B01002_001,39,0.4
27620,"Jefferson City, MO Metro Area",B02001_001,151094,NA
27620,"Jefferson City, MO Metro Area",B02001_002,133390,307
27620,"Jefferson City, MO Metro Area",B07001_017,130050,1627
27620,"Jefferson City, MO Metro Area",B07011_001,32261,662
27620,"Jefferson City, MO Metro Area",B15003_001,103753,224
27620,"Jefferson City, MO Metro Area",B15003_017,28617,1373
27620,"Jefferson City, MO Metro Area",B15003_018,6226,684
27620,"Jefferson City, MO Metro Area",B15003_019,7052,598
27620,"Jefferson City, MO Metro Area",B15003_020,13680,877
27620,"Jefferson City, MO Metro Area",B15003_021,8079,566
27620,"Jefferson City, MO Metro Area",B15003_022,19800,1125
27620,"Jefferson City, MO Metro Area",B15003_023,7903,713
27620,"Jefferson City, MO Metro Area",B15003_024,1506,280
27620,"Jefferson City, MO Metro Area",B15003_025,760,197
27620,"Jefferson City, MO Metro Area",B17001_001,140462,1104
27620,"Jefferson City, MO Metro Area",B19301_001,29535,850
27620,"Jefferson City, MO Metro Area",B25002_001,65288,444
27620,"Jefferson City, MO Metro Area",B25002_003,8041,613
27620,"Jefferson City, MO Metro Area",B25007_001,57247,794
27620,"Jefferson City, MO Metro Area",B25007_002,41026,905
27620,"Jefferson City, MO Metro Area",B25024_001,65288,444
27620,"Jefferson City, MO Metro Area",B25024_002,47654,936
27620,"Jefferson City, MO Metro Area",B25024_003,1334,225
27620,"Jefferson City, MO Metro Area",B25077_001,162100,3009
27660,"Jennings, LA Micro Area",B01001H_001,24497,29
27660,"Jennings, LA Micro Area",B01002_001,37.4,0.8
27660,"Jennings, LA Micro Area",B02001_001,31425,NA
27660,"Jennings, LA Micro Area",B02001_002,24943,137
27660,"Jennings, LA Micro Area",B07001_017,27159,760
27660,"Jennings, LA Micro Area",B07011_001,24260,1232
27660,"Jennings, LA Micro Area",B15003_001,20886,125
27660,"Jennings, LA Micro Area",B15003_017,7446,666
27660,"Jennings, LA Micro Area",B15003_018,1128,279
27660,"Jennings, LA Micro Area",B15003_019,931,205
27660,"Jennings, LA Micro Area",B15003_020,2567,411
27660,"Jennings, LA Micro Area",B15003_021,1180,251
27660,"Jennings, LA Micro Area",B15003_022,2312,381
27660,"Jennings, LA Micro Area",B15003_023,1293,317
27660,"Jennings, LA Micro Area",B15003_024,155,98
27660,"Jennings, LA Micro Area",B15003_025,92,85
27660,"Jennings, LA Micro Area",B17001_001,30896,141
27660,"Jennings, LA Micro Area",B19301_001,25821,2123
27660,"Jennings, LA Micro Area",B25002_001,14045,57
27660,"Jennings, LA Micro Area",B25002_003,2480,376
27660,"Jennings, LA Micro Area",B25007_001,11565,393
27660,"Jennings, LA Micro Area",B25007_002,8736,369
27660,"Jennings, LA Micro Area",B25024_001,14045,57
27660,"Jennings, LA Micro Area",B25024_002,10543,429
27660,"Jennings, LA Micro Area",B25024_003,88,63
27660,"Jennings, LA Micro Area",B25077_001,110800,9766
27700,"Jesup, GA Micro Area",B01001H_001,21298,52
27700,"Jesup, GA Micro Area",B01002_001,38.2,0.6
27700,"Jesup, GA Micro Area",B02001_001,29959,NA
27700,"Jesup, GA Micro Area",B02001_002,22306,304
27700,"Jesup, GA Micro Area",B07001_017,26052,686
27700,"Jesup, GA Micro Area",B07011_001,22448,1515
27700,"Jesup, GA Micro Area",B15003_001,20162,253
27700,"Jesup, GA Micro Area",B15003_017,6423,596
27700,"Jesup, GA Micro Area",B15003_018,2121,291
27700,"Jesup, GA Micro Area",B15003_019,1489,277
27700,"Jesup, GA Micro Area",B15003_020,2378,405
27700,"Jesup, GA Micro Area",B15003_021,2097,401
27700,"Jesup, GA Micro Area",B15003_022,1492,267
27700,"Jesup, GA Micro Area",B15003_023,618,179
27700,"Jesup, GA Micro Area",B15003_024,351,183
27700,"Jesup, GA Micro Area",B15003_025,79,57
27700,"Jesup, GA Micro Area",B17001_001,27782,315
27700,"Jesup, GA Micro Area",B19301_001,21763,1426
27700,"Jesup, GA Micro Area",B25002_001,12313,98
27700,"Jesup, GA Micro Area",B25002_003,1834,333
27700,"Jesup, GA Micro Area",B25007_001,10479,340
27700,"Jesup, GA Micro Area",B25007_002,6586,421
27700,"Jesup, GA Micro Area",B25024_001,12313,98
27700,"Jesup, GA Micro Area",B25024_002,7310,383
27700,"Jesup, GA Micro Area",B25024_003,80,54
27700,"Jesup, GA Micro Area",B25077_001,116000,11466
27740,"Johnson City, TN Metro Area",B01001H_001,183300,461
27740,"Johnson City, TN Metro Area",B01002_001,42.7,0.4
27740,"Johnson City, TN Metro Area",B02001_001,203147,NA
27740,"Johnson City, TN Metro Area",B02001_002,187448,598
27740,"Johnson City, TN Metro Area",B07001_017,171188,1796
27740,"Johnson City, TN Metro Area",B07011_001,24976,615
27740,"Johnson City, TN Metro Area",B15003_001,144658,431
27740,"Johnson City, TN Metro Area",B15003_017,38162,1495
27740,"Johnson City, TN Metro Area",B15003_018,9195,790
27740,"Johnson City, TN Metro Area",B15003_019,9124,742
27740,"Johnson City, TN Metro Area",B15003_020,21813,1342
27740,"Johnson City, TN Metro Area",B15003_021,10152,696
27740,"Johnson City, TN Metro Area",B15003_022,23047,1104
27740,"Johnson City, TN Metro Area",B15003_023,10709,769
27740,"Johnson City, TN Metro Area",B15003_024,2930,507
27740,"Johnson City, TN Metro Area",B15003_025,2048,394
27740,"Johnson City, TN Metro Area",B17001_001,196174,688
27740,"Johnson City, TN Metro Area",B19301_001,27870,726
27740,"Johnson City, TN Metro Area",B25002_001,97928,314
27740,"Johnson City, TN Metro Area",B25002_003,11649,793
27740,"Johnson City, TN Metro Area",B25007_001,86279,891
27740,"Johnson City, TN Metro Area",B25007_002,57846,1124
27740,"Johnson City, TN Metro Area",B25024_001,97928,314
27740,"Johnson City, TN Metro Area",B25024_002,64831,1150
27740,"Johnson City, TN Metro Area",B25024_003,2091,390
27740,"Johnson City, TN Metro Area",B25077_001,152600,3173
27780,"Johnstown, PA Metro Area",B01001H_001,121551,127
27780,"Johnstown, PA Metro Area",B01002_001,45.6,0.2
27780,"Johnstown, PA Metro Area",B02001_001,131611,68
27780,"Johnstown, PA Metro Area",B02001_002,122591,216
27780,"Johnstown, PA Metro Area",B07001_017,115115,1142
27780,"Johnstown, PA Metro Area",B07011_001,26848,487
27780,"Johnstown, PA Metro Area",B15003_001,94476,107
27780,"Johnstown, PA Metro Area",B15003_017,38148,984
27780,"Johnstown, PA Metro Area",B15003_018,3727,339
27780,"Johnstown, PA Metro Area",B15003_019,5809,509
27780,"Johnstown, PA Metro Area",B15003_020,8379,481
27780,"Johnstown, PA Metro Area",B15003_021,10108,621
27780,"Johnstown, PA Metro Area",B15003_022,13387,660
27780,"Johnstown, PA Metro Area",B15003_023,5187,397
27780,"Johnstown, PA Metro Area",B15003_024,1244,219
27780,"Johnstown, PA Metro Area",B15003_025,940,199
27780,"Johnstown, PA Metro Area",B17001_001,125199,492
27780,"Johnstown, PA Metro Area",B19301_001,27173,560
27780,"Johnstown, PA Metro Area",B25002_001,66072,248
27780,"Johnstown, PA Metro Area",B25002_003,9139,558
27780,"Johnstown, PA Metro Area",B25007_001,56933,591
27780,"Johnstown, PA Metro Area",B25007_002,42554,638
27780,"Johnstown, PA Metro Area",B25024_001,66072,248
27780,"Johnstown, PA Metro Area",B25024_002,48652,647
27780,"Johnstown, PA Metro Area",B25024_003,4695,416
27780,"Johnstown, PA Metro Area",B25077_001,94900,2303
27860,"Jonesboro, AR Metro Area",B01001H_001,101903,549
27860,"Jonesboro, AR Metro Area",B01002_001,35.2,0.2
27860,"Jonesboro, AR Metro Area",B02001_001,132828,NA
27860,"Jonesboro, AR Metro Area",B02001_002,105358,850
27860,"Jonesboro, AR Metro Area",B07001_017,103269,2025
27860,"Jonesboro, AR Metro Area",B07011_001,25947,616
27860,"Jonesboro, AR Metro Area",B15003_001,86374,248
27860,"Jonesboro, AR Metro Area",B15003_017,24157,1304
27860,"Jonesboro, AR Metro Area",B15003_018,6726,546
27860,"Jonesboro, AR Metro Area",B15003_019,5886,650
27860,"Jonesboro, AR Metro Area",B15003_020,11520,923
27860,"Jonesboro, AR Metro Area",B15003_021,6672,768
27860,"Jonesboro, AR Metro Area",B15003_022,13080,983
27860,"Jonesboro, AR Metro Area",B15003_023,5297,599
27860,"Jonesboro, AR Metro Area",B15003_024,1683,350
27860,"Jonesboro, AR Metro Area",B15003_025,824,233
27860,"Jonesboro, AR Metro Area",B17001_001,128034,444
27860,"Jonesboro, AR Metro Area",B19301_001,27110,1120
27860,"Jonesboro, AR Metro Area",B25002_001,57150,162
27860,"Jonesboro, AR Metro Area",B25002_003,5380,647
27860,"Jonesboro, AR Metro Area",B25007_001,51770,664
27860,"Jonesboro, AR Metro Area",B25007_002,30061,914
27860,"Jonesboro, AR Metro Area",B25024_001,57150,162
27860,"Jonesboro, AR Metro Area",B25024_002,40065,809
27860,"Jonesboro, AR Metro Area",B25024_003,637,187
27860,"Jonesboro, AR Metro Area",B25077_001,136000,4129
27900,"Joplin, MO Metro Area",B01001H_001,149759,544
27900,"Joplin, MO Metro Area",B01002_001,37.2,0.3
27900,"Joplin, MO Metro Area",B02001_001,178816,NA
27900,"Joplin, MO Metro Area",B02001_002,158362,987
27900,"Joplin, MO Metro Area",B07001_017,151882,1793
27900,"Joplin, MO Metro Area",B07011_001,26312,515
27900,"Joplin, MO Metro Area",B15003_001,119072,218
27900,"Joplin, MO Metro Area",B15003_017,34667,1186
27900,"Joplin, MO Metro Area",B15003_018,6954,690
27900,"Joplin, MO Metro Area",B15003_019,9323,791
27900,"Joplin, MO Metro Area",B15003_020,17421,976
27900,"Joplin, MO Metro Area",B15003_021,9162,767
27900,"Joplin, MO Metro Area",B15003_022,18844,1024
27900,"Joplin, MO Metro Area",B15003_023,5591,515
27900,"Joplin, MO Metro Area",B15003_024,1356,210
27900,"Joplin, MO Metro Area",B15003_025,799,203
27900,"Joplin, MO Metro Area",B17001_001,175515,357
27900,"Joplin, MO Metro Area",B19301_001,26437,939
27900,"Joplin, MO Metro Area",B25002_001,76573,197
27900,"Joplin, MO Metro Area",B25002_003,7989,742
27900,"Joplin, MO Metro Area",B25007_001,68584,788
27900,"Joplin, MO Metro Area",B25007_002,45556,1011
27900,"Joplin, MO Metro Area",B25024_001,76573,197
27900,"Joplin, MO Metro Area",B25024_002,58135,830
27900,"Joplin, MO Metro Area",B25024_003,1489,255
27900,"Joplin, MO Metro Area",B25077_001,126200,3472
27940,"Juneau, AK Micro Area",B01001H_001,20366,198
27940,"Juneau, AK Micro Area",B01002_001,38.5,0.4
27940,"Juneau, AK Micro Area",B02001_001,32099,NA
27940,"Juneau, AK Micro Area",B02001_002,21300,336
27940,"Juneau, AK Micro Area",B07001_017,26542,709
27940,"Juneau, AK Micro Area",B07011_001,43202,2048
27940,"Juneau, AK Micro Area",B15003_001,22607,153
27940,"Juneau, AK Micro Area",B15003_017,3727,400
27940,"Juneau, AK Micro Area",B15003_018,1143,223
27940,"Juneau, AK Micro Area",B15003_019,1576,301
27940,"Juneau, AK Micro Area",B15003_020,4676,513
27940,"Juneau, AK Micro Area",B15003_021,1865,311
27940,"Juneau, AK Micro Area",B15003_022,5722,418
27940,"Juneau, AK Micro Area",B15003_023,1983,260
27940,"Juneau, AK Micro Area",B15003_024,625,182
27940,"Juneau, AK Micro Area",B15003_025,439,158
27940,"Juneau, AK Micro Area",B17001_001,31633,165
27940,"Juneau, AK Micro Area",B19301_001,43074,1772
27940,"Juneau, AK Micro Area",B25002_001,13792,74
27940,"Juneau, AK Micro Area",B25002_003,914,254
27940,"Juneau, AK Micro Area",B25007_001,12878,274
27940,"Juneau, AK Micro Area",B25007_002,8319,368
27940,"Juneau, AK Micro Area",B25024_001,13792,74
27940,"Juneau, AK Micro Area",B25024_002,6431,416
27940,"Juneau, AK Micro Area",B25024_003,1781,229
27940,"Juneau, AK Micro Area",B25077_001,355100,11524
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B01001H_001,49417,292
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B01002_001,41.8,0.3
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B02001_001,166657,184
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B02001_002,56282,933
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B07001_017,144565,1654
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B07011_001,36651,852
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_001,119018,211
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_017,33365,1142
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_018,3723,403
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_019,7708,694
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_020,20214,994
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_021,11137,751
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_022,22350,1138
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_023,7746,668
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_024,2404,349
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B15003_025,1203,213
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B17001_001,164449,683
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B19301_001,36872,957
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25002_001,73535,261
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25002_003,17915,783
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25007_001,55620,806
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25007_002,34778,925
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25024_001,73535,261
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25024_002,43350,794
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25024_003,5041,554
27980,"Kahului-Wailuku-Lahaina, HI Metro Area",B25077_001,657400,10813
28020,"Kalamazoo-Portage, MI Metro Area",B01001H_001,202945,367
28020,"Kalamazoo-Portage, MI Metro Area",B01002_001,34.5,0.1
28020,"Kalamazoo-Portage, MI Metro Area",B02001_001,264322,NA
28020,"Kalamazoo-Portage, MI Metro Area",B02001_002,210967,720
28020,"Kalamazoo-Portage, MI Metro Area",B07001_017,210838,2642
28020,"Kalamazoo-Portage, MI Metro Area",B07011_001,29413,827
28020,"Kalamazoo-Portage, MI Metro Area",B15003_001,166365,75
28020,"Kalamazoo-Portage, MI Metro Area",B15003_017,32288,1259
28020,"Kalamazoo-Portage, MI Metro Area",B15003_018,5636,599
28020,"Kalamazoo-Portage, MI Metro Area",B15003_019,12142,819
28020,"Kalamazoo-Portage, MI Metro Area",B15003_020,25033,1111
28020,"Kalamazoo-Portage, MI Metro Area",B15003_021,15248,803
28020,"Kalamazoo-Portage, MI Metro Area",B15003_022,40035,1148
28020,"Kalamazoo-Portage, MI Metro Area",B15003_023,19210,970
28020,"Kalamazoo-Portage, MI Metro Area",B15003_024,3465,439
28020,"Kalamazoo-Portage, MI Metro Area",B15003_025,3437,542
28020,"Kalamazoo-Portage, MI Metro Area",B17001_001,256153,1034
28020,"Kalamazoo-Portage, MI Metro Area",B19301_001,33450,1047
28020,"Kalamazoo-Portage, MI Metro Area",B25002_001,112585,427
28020,"Kalamazoo-Portage, MI Metro Area",B25002_003,8307,818
28020,"Kalamazoo-Portage, MI Metro Area",B25007_001,104278,901
28020,"Kalamazoo-Portage, MI Metro Area",B25007_002,67255,923
28020,"Kalamazoo-Portage, MI Metro Area",B25024_001,112585,427
28020,"Kalamazoo-Portage, MI Metro Area",B25024_002,71907,991
28020,"Kalamazoo-Portage, MI Metro Area",B25024_003,4706,493
28020,"Kalamazoo-Portage, MI Metro Area",B25077_001,168500,2543
28060,"Kalispell, MT Micro Area",B01001H_001,94231,226
28060,"Kalispell, MT Micro Area",B01002_001,42.2,0.4
28060,"Kalispell, MT Micro Area",B02001_001,102001,NA
28060,"Kalispell, MT Micro Area",B02001_002,95589,335
28060,"Kalispell, MT Micro Area",B07001_017,87142,1325
28060,"Kalispell, MT Micro Area",B07011_001,29181,1184
28060,"Kalispell, MT Micro Area",B15003_001,72633,211
28060,"Kalispell, MT Micro Area",B15003_017,17039,818
28060,"Kalispell, MT Micro Area",B15003_018,3506,540
28060,"Kalispell, MT Micro Area",B15003_019,5783,644
28060,"Kalispell, MT Micro Area",B15003_020,11487,799
28060,"Kalispell, MT Micro Area",B15003_021,7398,664
28060,"Kalispell, MT Micro Area",B15003_022,15695,777
28060,"Kalispell, MT Micro Area",B15003_023,4920,468
28060,"Kalispell, MT Micro Area",B15003_024,1704,287
28060,"Kalispell, MT Micro Area",B15003_025,923,267
28060,"Kalispell, MT Micro Area",B17001_001,101063,226
28060,"Kalispell, MT Micro Area",B19301_001,32242,1258
28060,"Kalispell, MT Micro Area",B25002_001,49145,111
28060,"Kalispell, MT Micro Area",B25002_003,9220,588
28060,"Kalispell, MT Micro Area",B25007_001,39925,582
28060,"Kalispell, MT Micro Area",B25007_002,29460,749
28060,"Kalispell, MT Micro Area",B25024_001,49145,111
28060,"Kalispell, MT Micro Area",B25024_002,34278,780
28060,"Kalispell, MT Micro Area",B25024_003,2689,418
28060,"Kalispell, MT Micro Area",B25077_001,294600,6285
28100,"Kankakee, IL Metro Area",B01001H_001,78444,312
28100,"Kankakee, IL Metro Area",B01002_001,38.2,0.4
28100,"Kankakee, IL Metro Area",B02001_001,109924,NA
28100,"Kankakee, IL Metro Area",B02001_002,85811,701
28100,"Kankakee, IL Metro Area",B07001_017,97770,905
28100,"Kankakee, IL Metro Area",B07011_001,29164,1112
28100,"Kankakee, IL Metro Area",B15003_001,72808,77
28100,"Kankakee, IL Metro Area",B15003_017,22006,850
28100,"Kankakee, IL Metro Area",B15003_018,3218,319
28100,"Kankakee, IL Metro Area",B15003_019,5858,483
28100,"Kankakee, IL Metro Area",B15003_020,11344,645
28100,"Kankakee, IL Metro Area",B15003_021,6851,530
28100,"Kankakee, IL Metro Area",B15003_022,9433,642
28100,"Kankakee, IL Metro Area",B15003_023,4363,431
28100,"Kankakee, IL Metro Area",B15003_024,835,174
28100,"Kankakee, IL Metro Area",B15003_025,355,103
28100,"Kankakee, IL Metro Area",B17001_001,105504,459
28100,"Kankakee, IL Metro Area",B19301_001,28445,702
28100,"Kankakee, IL Metro Area",B25002_001,45626,157
28100,"Kankakee, IL Metro Area",B25002_003,5329,595
28100,"Kankakee, IL Metro Area",B25007_001,40297,604
28100,"Kankakee, IL Metro Area",B25007_002,27022,611
28100,"Kankakee, IL Metro Area",B25024_001,45626,157
28100,"Kankakee, IL Metro Area",B25024_002,31996,590
28100,"Kankakee, IL Metro Area",B25024_003,2124,424
28100,"Kankakee, IL Metro Area",B25077_001,152800,2909
28140,"Kansas City, MO-KS Metro Area",B01001H_001,1543714,1137
28140,"Kansas City, MO-KS Metro Area",B01002_001,37.5,0.1
28140,"Kansas City, MO-KS Metro Area",B02001_001,2144129,NA
28140,"Kansas City, MO-KS Metro Area",B02001_002,1653409,3184
28140,"Kansas City, MO-KS Metro Area",B07001_017,1805060,6291
28140,"Kansas City, MO-KS Metro Area",B07011_001,36077,272
28140,"Kansas City, MO-KS Metro Area",B15003_001,1452149,572
28140,"Kansas City, MO-KS Metro Area",B15003_017,320111,4333
28140,"Kansas City, MO-KS Metro Area",B15003_018,48933,1664
28140,"Kansas City, MO-KS Metro Area",B15003_019,103137,2707
28140,"Kansas City, MO-KS Metro Area",B15003_020,213418,3903
28140,"Kansas City, MO-KS Metro Area",B15003_021,113355,2862
28140,"Kansas City, MO-KS Metro Area",B15003_022,342807,4020
28140,"Kansas City, MO-KS Metro Area",B15003_023,149658,2745
28140,"Kansas City, MO-KS Metro Area",B15003_024,33950,1371
28140,"Kansas City, MO-KS Metro Area",B15003_025,17513,993
28140,"Kansas City, MO-KS Metro Area",B17001_001,2110728,1647
28140,"Kansas City, MO-KS Metro Area",B19301_001,36728,255
28140,"Kansas City, MO-KS Metro Area",B25002_001,918223,758
28140,"Kansas City, MO-KS Metro Area",B25002_003,74864,2461
28140,"Kansas City, MO-KS Metro Area",B25007_001,843359,2793
28140,"Kansas City, MO-KS Metro Area",B25007_002,549700,4137
28140,"Kansas City, MO-KS Metro Area",B25024_001,918223,758
